window_id,timestamp,traffic_speed,split
W08,2012-06-11 21:40:00,66.11111111111111,ground_truth
W08,2012-06-11 21:45:00,64.25,ground_truth
W08,2012-06-11 21:50:00,65.66666666666667,ground_truth
W08,2012-06-11 21:55:00,64.55555555555556,ground_truth
W08,2012-06-11 22:00:00,64.66666666666667,ground_truth
W08,2012-06-11 22:05:00,64.25,ground_truth
W08,2012-06-11 22:10:00,64.22222222222223,ground_truth
W08,2012-06-11 22:15:00,64.77777777777777,ground_truth
W08,2012-06-11 22:20:00,63.111111111111114,ground_truth
W08,2012-06-11 22:25:00,65.22222222222223,ground_truth
W08,2012-06-11 22:30:00,60.75,ground_truth
W08,2012-06-11 22:35:00,65.77777777777777,ground_truth
W08,2012-06-11 22:40:00,63.111111111111114,ground_truth
W08,2012-06-11 22:45:00,58.75,ground_truth
W08,2012-06-11 22:50:00,66.22222222222223,ground_truth
W08,2012-06-11 22:55:00,64.5,ground_truth
W08,2012-06-11 23:00:00,64.44444444444444,ground_truth
W08,2012-06-11 23:05:00,66.44444444444444,ground_truth
W08,2012-06-11 23:10:00,61.625,ground_truth
W08,2012-06-11 23:15:00,55.125,ground_truth
W08,2012-06-11 23:20:00,62.888888888888886,ground_truth
W08,2012-06-11 23:25:00,64.0,ground_truth
W09,2012-06-12 13:30:00,55.75,context
W09,2012-06-12 13:35:00,61.22222222222222,context
W09,2012-06-12 13:40:00,53.0,context
W09,2012-06-12 13:45:00,40.5,context
W09,2012-06-12 13:50:00,30.666666666666668,context
W09,2012-06-12 13:55:00,33.0,context
W09,2012-06-12 14:00:00,36.111111111111114,context
W09,2012-06-12 14:05:00,51.125,context
W09,2012-06-12 14:10:00,32.22222222222222,context
W09,2012-06-12 14:15:00,29.5,context
W09,2012-06-12 14:20:00,25.666666666666668,context
W09,2012-06-12 14:25:00,29.625,context
W09,2012-06-12 14:30:00,28.444444444444443,context
W09,2012-06-12 14:35:00,32.5,context
W09,2012-06-12 14:40:00,33.875,context
W09,2012-06-12 14:45:00,33.5,context
W09,2012-06-12 14:50:00,30.333333333333332,context
W09,2012-06-12 14:55:00,32.625,context
W09,2012-06-12 15:00:00,29.333333333333332,context
W09,2012-06-12 15:05:00,26.625,context
W09,2012-06-12 15:10:00,29.22222222222222,context
W09,2012-06-12 15:15:00,29.5,context
W09,2012-06-12 15:20:00,33.5,context
W09,2012-06-12 15:25:00,27.75,context
W09,2012-06-12 15:30:00,30.25,context
W09,2012-06-12 15:35:00,33.333333333333336,context
W09,2012-06-12 15:40:00,25.875,context
W09,2012-06-12 15:45:00,26.75,context
W09,2012-06-12 15:50:00,30.444444444444443,context
W09,2012-06-12 15:55:00,35.0,context
W09,2012-06-12 16:00:00,34.22222222222222,context
W09,2012-06-12 16:05:00,28.555555555555557,context
W09,2012-06-12 16:10:00,30.375,context
W09,2012-06-12 16:15:00,31.11111111111111,context
W09,2012-06-12 16:20:00,29.75,context
W09,2012-06-12 16:25:00,28.22222222222222,context
W09,2012-06-12 16:30:00,29.22222222222222,context
W09,2012-06-12 16:35:00,30.875,context
W09,2012-06-12 16:40:00,28.88888888888889,context
W09,2012-06-12 16:45:00,27.375,context
W09,2012-06-12 16:50:00,33.55555555555556,context
W09,2012-06-12 16:55:00,30.5,context
W09,2012-06-12 17:00:00,38.625,context
W09,2012-06-12 17:05:00,63.888888888888886,context
W09,2012-06-12 17:10:00,64.375,context
W09,2012-06-12 17:15:00,63.375,context
W09,2012-06-12 17:20:00,65.125,context
W09,2012-06-12 17:25:00,62.375,context
W09,2012-06-12 17:30:00,63.0,context
W09,2012-06-12 17:35:00,63.375,context
W09,2012-06-12 17:40:00,60.55555555555556,context
W09,2012-06-12 17:45:00,56.875,context
W09,2012-06-12 17:50:00,41.75,context
W09,2012-06-12 17:55:00,38.0,context
W09,2012-06-12 18:00:00,36.75,context
W09,2012-06-12 18:05:00,34.5,context
W09,2012-06-12 18:10:00,31.25,context
W09,2012-06-12 18:15:00,38.75,context
W09,2012-06-12 18:20:00,36.375,context
W09,2012-06-12 18:25:00,38.625,context
W09,2012-06-12 18:30:00,43.375,context
W09,2012-06-12 18:35:00,59.333333333333336,context
W09,2012-06-12 18:40:00,62.111111111111114,context
W09,2012-06-12 18:45:00,60.375,context
W09,2012-06-12 18:50:00,61.125,context
W09,2012-06-12 18:55:00,62.55555555555556,context
W09,2012-06-12 19:00:00,62.625,context
W09,2012-06-12 19:05:00,62.25,context
W09,2012-06-12 19:10:00,63.375,context
W09,2012-06-12 19:15:00,62.55555555555556,context
W09,2012-06-12 19:20:00,62.625,context
W09,2012-06-12 19:25:00,62.875,context
W09,2012-06-12 19:30:00,64.5,context
W09,2012-06-12 19:35:00,61.44444444444444,context
W09,2012-06-12 19:40:00,53.55555555555556,context
W09,2012-06-12 19:45:00,53.75,context
W09,2012-06-12 19:50:00,53.55555555555556,context
W09,2012-06-12 19:55:00,41.625,context
W09,2012-06-12 20:00:00,46.5,context
W09,2012-06-12 20:05:00,58.55555555555556,context
W09,2012-06-12 20:10:00,50.75,context
W09,2012-06-12 20:15:00,46.5,context
W09,2012-06-12 20:20:00,62.55555555555556,context
W09,2012-06-12 20:25:00,53.5,context
W09,2012-06-12 20:30:00,54.875,context
W09,2012-06-12 20:35:00,48.875,context
W09,2012-06-12 20:40:00,56.25,context
W09,2012-06-12 20:45:00,59.666666666666664,context
W09,2012-06-12 20:50:00,60.625,context
W09,2012-06-12 20:55:00,59.44444444444444,context
W09,2012-06-12 21:00:00,48.22222222222222,context
W09,2012-06-12 21:05:00,63.0,context
W09,2012-06-12 21:10:00,63.375,context
W09,2012-06-12 21:15:00,61.375,context
W09,2012-06-12 21:20:00,63.111111111111114,context
W09,2012-06-12 21:25:00,61.25,context
W09,2012-06-12 21:30:00,59.0,ground_truth
W09,2012-06-12 21:35:00,58.25,ground_truth
W09,2012-06-12 21:40:00,60.44444444444444,ground_truth
W09,2012-06-12 21:45:00,61.5,ground_truth
W09,2012-06-12 21:50:00,55.125,ground_truth
W09,2012-06-12 21:55:00,65.125,ground_truth
W09,2012-06-12 22:00:00,62.77777777777778,ground_truth
W09,2012-06-12 22:05:00,61.125,ground_truth
W09,2012-06-12 22:10:00,50.75,ground_truth
W09,2012-06-12 22:15:00,59.44444444444444,ground_truth
W09,2012-06-12 22:20:00,59.0,ground_truth
W09,2012-06-12 22:25:00,44.5,ground_truth
W09,2012-06-12 22:30:00,36.0,ground_truth
W09,2012-06-12 22:35:00,31.22222222222222,ground_truth
W09,2012-06-12 22:40:00,29.875,ground_truth
W09,2012-06-12 22:45:00,31.0,ground_truth
W09,2012-06-12 22:50:00,37.375,ground_truth
W09,2012-06-12 22:55:00,36.0,ground_truth
W09,2012-06-12 23:00:00,48.0,ground_truth
W09,2012-06-12 23:05:00,56.125,ground_truth
W09,2012-06-12 23:10:00,62.875,ground_truth
W09,2012-06-12 23:15:00,65.125,ground_truth
W09,2012-06-12 23:20:00,64.33333333333333,ground_truth
W09,2012-06-12 23:25:00,66.33333333333333,ground_truth
W10,2012-06-13 13:30:00,58.25,context
W10,2012-06-13 13:35:00,62.666666666666664,context
W10,2012-06-13 13:40:00,59.75,context
W10,2012-06-13 13:45:00,58.0,context
W10,2012-06-13 13:50:00,58.875,context
W10,2012-06-13 13:55:00,50.55555555555556,context
W10,2012-06-13 14:00:00,54.77777777777778,context
W10,2012-06-13 14:05:00,44.875,context
W10,2012-06-13 14:10:00,28.0,context
W10,2012-06-13 14:15:00,32.125,context
W10,2012-06-13 14:20:00,54.0,context
W10,2012-06-13 14:25:00,49.0,context
W10,2012-06-13 14:30:00,36.888888888888886,context
W10,2012-06-13 14:35:00,23.5,context
W10,2012-06-13 14:40:00,27.333333333333332,context
W10,2012-06-13 14:45:00,34.111111111111114,context
W10,2012-06-13 14:50:00,28.875,context
W10,2012-06-13 14:55:00,32.125,context
W10,2012-06-13 15:00:00,30.444444444444443,context
W10,2012-06-13 15:05:00,31.375,context
W10,2012-06-13 15:10:00,26.5,context
W10,2012-06-13 15:15:00,31.22222222222222,context
W10,2012-06-13 15:20:00,27.125,context
W10,2012-06-13 15:25:00,20.625,context
W10,2012-06-13 15:30:00,29.444444444444443,context
W10,2012-06-13 15:35:00,30.625,context
W10,2012-06-13 15:40:00,27.875,context
W10,2012-06-13 15:45:00,25.77777777777778,context
W10,2012-06-13 15:50:00,31.375,context
W10,2012-06-13 15:55:00,27.77777777777778,context
W10,2012-06-13 16:00:00,34.375,context
W10,2012-06-13 16:05:00,30.125,context
W10,2012-06-13 16:10:00,26.875,context
W10,2012-06-13 16:15:00,29.22222222222222,context
W10,2012-06-13 16:20:00,25.125,context
W10,2012-06-13 16:25:00,30.25,context
W10,2012-06-13 16:30:00,25.0,context
W10,2012-06-13 16:35:00,28.25,context
W10,2012-06-13 16:40:00,30.875,context
W10,2012-06-13 16:45:00,30.75,context
W10,2012-06-13 16:50:00,28.875,context
W10,2012-06-13 16:55:00,34.888888888888886,context
W10,2012-06-13 17:00:00,32.375,context
W10,2012-06-13 17:05:00,28.875,context
W10,2012-06-13 17:10:00,34.22222222222222,context
W10,2012-06-13 17:15:00,26.77777777777778,context
W10,2012-06-13 17:20:00,31.125,context
W10,2012-06-13 17:25:00,34.75,context
W10,2012-06-13 17:30:00,37.22222222222222,context
W10,2012-06-13 17:35:00,36.25,context
W10,2012-06-13 17:40:00,34.888888888888886,context
W10,2012-06-13 17:45:00,36.75,context
W10,2012-06-13 17:50:00,35.0,context
W10,2012-06-13 17:55:00,32.888888888888886,context
W10,2012-06-13 18:00:00,35.75,context
W10,2012-06-13 18:05:00,32.888888888888886,context
W10,2012-06-13 18:10:00,33.0,context
W10,2012-06-13 18:15:00,33.44444444444444,context
W10,2012-06-13 18:20:00,37.125,context
W10,2012-06-13 18:25:00,37.55555555555556,context
W10,2012-06-13 18:30:00,36.0,context
W10,2012-06-13 18:35:00,38.22222222222222,context
W10,2012-06-13 18:40:00,38.75,context
W10,2012-06-13 18:45:00,41.42857142857143,context
W10,2012-06-13 18:50:00,58.875,context
W10,2012-06-13 18:55:00,60.0,context
W10,2012-06-13 19:00:00,59.375,context
W10,2012-06-13 19:05:00,60.333333333333336,context
W10,2012-06-13 19:10:00,50.25,context
W10,2012-06-13 19:15:00,58.625,context
W10,2012-06-13 19:20:00,59.44444444444444,context
W10,2012-06-13 19:25:00,61.0,context
W10,2012-06-13 19:30:00,61.77777777777778,context
W10,2012-06-13 19:35:00,66.125,context
W10,2012-06-13 19:40:00,58.0,context
W10,2012-06-13 19:45:00,62.5,context
W10,2012-06-13 19:50:00,60.625,context
W10,2012-06-13 19:55:00,55.625,context
W10,2012-06-13 20:00:00,60.333333333333336,context
W10,2012-06-13 20:05:00,22.75,context
W10,2012-06-13 20:10:00,30.375,context
W10,2012-06-13 20:15:00,29.11111111111111,context
W10,2012-06-13 20:20:00,31.75,context
W10,2012-06-13 20:25:00,34.57142857142857,context
W10,2012-06-13 20:30:00,50.22222222222222,context
W10,2012-06-13 20:35:00,57.666666666666664,context
W10,2012-06-13 20:40:00,55.375,context
W10,2012-06-13 20:45:00,59.25,context
W10,2012-06-13 20:50:00,56.875,context
W10,2012-06-13 20:55:00,57.75,context
W10,2012-06-13 21:00:00,61.5,context
W10,2012-06-13 21:05:00,59.125,context
W10,2012-06-13 21:10:00,63.666666666666664,context
W10,2012-06-13 21:15:00,63.625,context
W10,2012-06-13 21:20:00,61.0,context
W10,2012-06-13 21:25:00,58.875,context
W10,2012-06-13 21:30:00,62.0,ground_truth
W10,2012-06-13 21:35:00,58.44444444444444,ground_truth
W10,2012-06-13 21:40:00,61.5,ground_truth
W10,2012-06-13 21:45:00,63.111111111111114,ground_truth
W10,2012-06-13 21:50:00,63.57142857142857,ground_truth
W10,2012-06-13 21:55:00,62.888888888888886,ground_truth
W10,2012-06-13 22:00:00,64.375,ground_truth
W10,2012-06-13 22:05:00,57.888888888888886,ground_truth
W10,2012-06-13 22:10:00,61.888888888888886,ground_truth
W10,2012-06-13 22:15:00,61.5,ground_truth
W10,2012-06-13 22:20:00,62.125,ground_truth
W10,2012-06-13 22:25:00,60.77777777777778,ground_truth
W10,2012-06-13 22:30:00,52.625,ground_truth
W10,2012-06-13 22:35:00,61.75,ground_truth
W10,2012-06-13 22:40:00,55.0,ground_truth
W10,2012-06-13 22:45:00,61.125,ground_truth
W10,2012-06-13 22:50:00,64.125,ground_truth
W10,2012-06-13 22:55:00,63.625,ground_truth
W10,2012-06-13 23:00:00,64.625,ground_truth
W10,2012-06-13 23:05:00,62.25,ground_truth
W10,2012-06-13 23:10:00,62.666666666666664,ground_truth
W10,2012-06-13 23:15:00,60.75,ground_truth
W10,2012-06-13 23:20:00,59.5,ground_truth
W10,2012-06-13 23:25:00,64.625,ground_truth
